eventid,targettype_id
201408080067,21.0
201408080068,14.0
201408080069,14.0
201408080070,14.0
201408080071,14.0
201408080072,4.0
201408080073,21.0
201408080074,21.0
201408080075,2.0
201408080081,10.0
201408090001,4.0
201408090002,2.0
201408090003,2.0
201408090004,2.0
201408090006,1.0
201408090017,3.0
201408090018,3.0
201408090019,4.0
201408090020,4.0
201408090021,4.0
201408090022,3.0
201408090033,2.0
201408090034,19.0
201408090035,14.0
201408090036,4.0
201408090037,3.0
201408090038,14.0
201408090039,14.0
201408090040,3.0
201408090041,2.0
201408090043,3.0
201408090044,4.0
201408090046,16.0
201408090047,16.0
201408090048,14.0
201408090049,4.0
201408090063,20.0
201408090069,14.0
201408090070,2.0
201408090071,14.0
201408090072,22.0
201408090073,20.0
201408090075,22.0
201408090081,14.0
201408090082,14.0
201408100001,1.0
201408100002,4.0
201408100003,1.0
201408100004,3.0
201408100005,17.0
201408100006,4.0
201408100007,2.0
201408100008,14.0
201408100009,14.0
201408100010,14.0
201408100011,3.0
201408100012,16.0
201408100014,14.0
201408100015,3.0
201408100016,22.0
201408100017,14.0
201408100018,4.0
201408100027,4.0
201408100028,2.0
201408100029,2.0
201408100030,3.0
201408100032,2.0
201408100033,14.0
201408100035,3.0
201408100036,14.0
201408100037,14.0
201408100038,3.0
201408100039,14.0
201408100047,14.0
201408100049,1.0
201408100050,3.0
201408100051,14.0
201408100052,14.0
201408100055,14.0
201408100059,2.0
201408100060,14.0
201408100062,1.0
201408100063,15.0
201408100064,1.0
201408100069,22.0
201408110001,4.0
201408110002,4.0
201408110003,3.0
201408110004,3.0
201408110005,4.0
201408110006,14.0
201408110007,3.0
201408110008,3.0
201408110009,11.0
201408110012,4.0
201408110013,2.0
201408110014,14.0
201408110016,3.0
201408110017,3.0
201408110018,3.0
201408110020,4.0
201408110024,4.0
201408110025,1.0
201408110030,4.0
201408110032,3.0
201408110034,2.0
201408110035,1.0
201408110036,21.0
201408110038,3.0
201408110039,3.0
201408110040,3.0
201408110045,14.0
201408110047,4.0
201408110050,4.0
201408110051,14.0
201408110052,15.0
201408110053,14.0
201408110054,14.0
201408110055,14.0
201408110056,4.0
201408110057,14.0
201408110058,3.0
201408110060,3.0
201408120001,1.0
201408120002,17.0
201408120003,3.0
201408120004,4.0
201408120005,4.0
201408120006,3.0
201408120008,14.0
201408120009,14.0
201408120010,3.0
201408120011,4.0
201408120013,2.0
201408120014,2.0
201408120022,3.0
201408120024,3.0
201408120025,19.0
201408120026,4.0
201408120038,19.0
201408120039,4.0
201408120040,14.0
201408120041,3.0
201408120043,14.0
201408120044,15.0
201408120045,14.0
201408120050,14.0
201408120051,4.0
201408120052,3.0
201408120053,3.0
201408120054,3.0
201408120055,3.0
201408120056,20.0
201408120057,1.0
201408120058,14.0
201408120059,17.0
201408120062,4.0
201408120063,14.0
201408120064,15.0
201408120065,2.0
201408120068,17.0
201408120071,3.0
201408120073,14.0
201408120074,4.0
201408120075,4.0
201408120076,14.0
201408120077,14.0
201408120078,14.0
201408120079,14.0
201408120080,14.0
201408120081,14.0
201408120082,4.0
201408120083,19.0
201408120085,20.0
201408120086,2.0
201408120087,10.0
201408120098,3.0
201408130001,1.0
201408130002,20.0
201408130003,1.0
201408130004,14.0
201408130006,17.0
201408130007,12.0
201408130008,14.0
201408130009,14.0
201408130010,21.0
201408130011,4.0
201408130017,14.0
201408130018,1.0
201408130019,21.0
201408130025,14.0
201408130026,20.0
201408130029,3.0
201408130032,2.0
201408130034,17.0
201408130035,17.0
201408130036,14.0
201408130038,14.0
201408130039,14.0
201408130040,3.0
201408130041,14.0
201408130042,2.0
201408130045,3.0
201408130046,3.0
201408130047,3.0
201408130050,20.0
201408130071,4.0
201408130073,1.0
201408130075,14.0
201408130076,14.0
201408130077,14.0
201408130079,14.0
201408130080,14.0
201408130081,14.0
201408130082,14.0
201408130083,14.0
201408130084,14.0
201408130085,14.0
201408130086,14.0
201408130087,14.0
201408130088,14.0
201408130089,14.0
201408130090,14.0
201408130091,14.0
201408130092,14.0
201408130093,14.0
201408130094,14.0
201408130095,14.0
201408130096,14.0
201408130097,14.0
201408130098,14.0
201408130100,14.0
201408130101,4.0
201408140001,4.0
201408140002,4.0
201408140003,4.0
201408140004,3.0
201408140005,7.0
201408140006,1.0
201408140010,14.0
201408140011,14.0
201408140013,21.0
201408140014,3.0
201408140015,3.0
201408140017,1.0
201408140018,4.0
201408140021,3.0
201408140022,4.0
201408140023,19.0
201408140025,14.0
201408140027,14.0
201408140029,4.0
201408140030,12.0
201408140031,3.0
201408140032,14.0
201408140033,14.0
201408140034,14.0
201408140035,14.0
201408140036,14.0
201408140037,14.0
201408140038,14.0
201408140039,21.0
201408140040,21.0
201408140041,4.0
201408140049,3.0
201408140050,19.0
201408140052,20.0
201408140053,14.0
201408140054,4.0
201408140058,2.0
201408140059,14.0
201408140062,2.0
201408140063,2.0
201408140064,14.0
201408140066,14.0
201408140070,14.0
201408140073,4.0
201408140074,4.0
201408140075,3.0
201408140076,4.0
201408140077,4.0
201408140078,4.0
201408140079,14.0
201408140080,4.0
201408140081,14.0
201408150001,4.0
201408150002,1.0
201408150003,1.0
201408150004,7.0
201408150006,6.0
201408150007,4.0
201408150008,2.0
201408150009,12.0
201408150011,20.0
201408150016,4.0
201408150018,3.0
201408150020,3.0
201408150021,4.0
201408150022,10.0
201408150023,4.0
201408150024,3.0
201408150025,19.0
201408150026,3.0
201408150030,1.0
201408150032,3.0
201408150036,21.0
201408150037,15.0
201408150038,20.0
201408150039,3.0
201408150040,15.0
201408150042,14.0
201408150045,17.0
201408150046,14.0
201408150050,4.0
201408150052,4.0
201408150055,4.0
201408150056,4.0
201408150057,14.0
201408150058,3.0
201408150059,14.0
201408150060,4.0
201408150061,2.0
201408150066,2.0
201408160001,7.0
201408160003,14.0
201408160004,14.0
201408160005,14.0
201408160006,14.0
201408160007,14.0
201408160008,14.0
201408160009,14.0
201408160010,2.0
201408160017,4.0
201408160019,3.0
201408160020,10.0
201408160021,4.0
201408160022,3.0
201408160023,8.0
201408160024,2.0
201408160025,14.0
201408160027,4.0
201408160032,2.0
201408160033,2.0
201408160034,1.0
201408160035,4.0
201408160037,2.0
201408160038,3.0
201408160040,3.0
201408160041,3.0
201408160042,14.0
201408160045,3.0
201408160046,3.0
201408160047,14.0
201408160048,14.0
201408160049,14.0
201408160055,3.0
201408160085,2.0
201408160086,14.0
201408160087,14.0
201408160088,20.0
201408160089,2.0
201408160090,4.0
201408170005,3.0
201408170006,4.0
201408170009,1.0
201408170011,2.0
201408170022,3.0
201408170027,14.0
201408170028,3.0
201408170029,4.0
201408170030,1.0
201408170031,20.0
201408170032,4.0
201408170033,4.0
201408170034,14.0
201408170035,20.0
201408170038,2.0
201408170039,14.0
201408170042,4.0
201408170045,14.0
201408170051,14.0
201408170052,14.0
201408170054,4.0
201408170055,3.0
201408170056,20.0
201408170062,14.0
201408170063,1.0
201408170064,14.0
201408180001,15.0
201408180003,4.0
201408180005,4.0
201408180006,14.0
201408180007,14.0
201408180008,14.0
201408180009,14.0
201408180010,14.0
201408180011,14.0
201408180012,2.0
201408180013,10.0
201408180014,14.0
201408180015,10.0
201408180016,14.0
201408180017,3.0
201408180018,14.0
201408180023,8.0
201408180024,3.0
201408180025,14.0
201408180026,4.0
201408180027,3.0
201408180028,2.0
201408180029,14.0
201408180030,1.0
201408180031,4.0
201408180032,3.0
201408180033,14.0
201408180035,3.0
201408180036,7.0
201408180037,4.0
201408180040,3.0
201408180041,17.0
201408180044,3.0
201408180045,2.0
201408180049,2.0
201408180050,14.0
201408180051,14.0
201408180052,1.0
201408180053,2.0
201408180054,20.0
201408180056,14.0
201408180059,14.0
201408180060,2.0
201408180065,14.0
201408180066,20.0
201408180068,2.0
201408180069,14.0
201408190002,20.0
201408190003,20.0
201408190004,20.0
201408190005,14.0
201408190006,14.0
201408190007,20.0
201408190008,20.0
201408190009,20.0
201408190012,14.0
201408190013,14.0
201408190014,14.0
201408190016,14.0
201408190017,3.0
201408190020,4.0
201408190021,4.0
201408190024,8.0
201408190025,1.0
201408190026,2.0
201408190028,14.0
201408190029,3.0
201408190030,3.0
201408190031,3.0
201408190032,14.0
201408190033,3.0
201408190034,14.0
201408190036,2.0
201408190041,19.0
201408190042,4.0
201408190043,17.0
201408190045,20.0
201408190046,14.0
201408190047,15.0
201408190049,4.0
201408190052,2.0
201408190054,17.0
201408190055,19.0
201408190056,14.0
201408190057,14.0
201408190060,1.0
201408190061,4.0
201408190062,3.0
201408190064,14.0
201408190065,1.0
201408190068,14.0
201408190069,1.0
201408190072,22.0
201408190073,20.0
201408190074,20.0
201408190079,14.0
201408190080,2.0
201408190081,2.0
201408190082,14.0
201408190083,20.0
201408190084,14.0
201408190096,19.0
201408190097,15.0
201408190102,1.0
201408190103,14.0
201408190104,3.0
201408200001,4.0
201408200009,14.0
201408200010,3.0
201408200012,20.0
201408200013,14.0
201408200014,20.0
201408200015,4.0
201408200016,16.0
201408200021,4.0
201408200027,4.0
201408200028,4.0
201408200029,4.0
201408200030,3.0
201408200031,4.0
201408200033,3.0
201408200036,19.0
201408200038,14.0
201408200039,4.0
201408200040,4.0
201408200041,3.0
201408200042,3.0
201408200043,4.0
201408200044,3.0
201408200045,1.0
201408200046,14.0
201408200053,14.0
201408200055,4.0
201408200056,4.0
201408200060,14.0
201408200062,14.0
201408200065,14.0
201408200067,4.0
201408200068,14.0
201408200070,14.0
201408200071,4.0
201408200074,4.0
201408200085,10.0
201408200086,14.0
201408200097,14.0
201408210001,3.0
201408210002,4.0
201408210004,12.0
201408210005,4.0
201408210006,1.0
201408210007,1.0
201408210008,4.0
201408210014,14.0
201408210015,14.0
201408210016,3.0
201408210030,4.0
201408210031,14.0
201408210032,1.0
201408210034,19.0
201408210035,4.0
201408210036,2.0
201408210040,14.0
201408210042,20.0
201408210043,20.0
201408210044,14.0
201408210045,1.0
201408210046,20.0
201408210047,8.0
201408210050,4.0
201408210051,3.0
201408210052,3.0
201408210054,4.0
201408210055,8.0
201408210056,14.0
201408210059,14.0
201408210060,3.0
201408210062,14.0
201408210063,14.0
201408210064,3.0
201408210067,14.0
201408210073,4.0
201408210074,12.0
201408210075,14.0
201408210079,10.0
201408210080,14.0
201408210081,14.0
201408220001,1.0
201408220005,2.0
201408220006,14.0
201408220010,19.0
201408220013,4.0
201408220016,1.0
201408220017,14.0
201408220019,4.0
201408220020,4.0
201408220022,1.0
201408220023,4.0
201408220024,4.0
201408220031,4.0
201408220032,3.0
201408220035,4.0
201408220038,14.0
201408220039,15.0
201408220042,3.0
201408220045,6.0
201408220046,14.0
201408220047,14.0
201408220048,7.0
201408220049,14.0
201408220050,14.0
201408220051,14.0
201408220052,14.0
201408220053,4.0
201408220054,17.0
201408220055,2.0
201408220056,3.0
201408220058,14.0
201408220059,14.0
201408220060,14.0
201408220061,14.0
201408220062,14.0
201408220063,22.0
201408220064,14.0
201408220065,4.0
201408220066,3.0
201408220067,4.0
201408220068,22.0
201408220071,20.0
201408220073,15.0
201408220074,14.0
201408220076,14.0
201408220085,20.0
201408220086,20.0
201408220087,14.0
201408220088,14.0
201408220089,20.0
201408220090,20.0
201408220091,20.0
201408220092,14.0
201408220093,20.0
201408220094,20.0
201408230003,14.0
201408230007,20.0
201408230008,2.0
201408230009,1.0
201408230010,20.0
201408230011,4.0
201408230012,4.0
201408230013,3.0
201408230014,3.0
201408230024,4.0
201408230025,2.0
201408230027,21.0
201408230028,15.0
201408230029,15.0
201408230030,4.0
201408230034,4.0
201408230035,14.0
201408230036,4.0
201408230043,1.0
201408230044,3.0
201408230045,2.0
201408230047,14.0
201408230048,4.0
201408230049,1.0
201408230050,20.0
201408230051,14.0
201408230052,8.0
201408230053,20.0
201408230073,19.0
201408230074,14.0
201408230084,4.0
201408230085,4.0
201408230086,4.0
201408230087,14.0
201408230088,3.0
201408230089,1.0
201408230090,15.0
201408230091,1.0
201408230092,4.0
201408240001,3.0
201408240002,4.0
201408240003,10.0
201408240004,6.0
201408240005,10.0
201408240009,4.0
201408240011,7.0
201408240013,20.0
201408240014,4.0
201408240015,1.0
201408240017,4.0
201408240018,20.0
201408240021,20.0
201408240022,20.0
201408240023,14.0
201408240024,20.0
201408240025,14.0
201408240026,1.0
201408240028,20.0
201408240029,14.0
201408240037,14.0
201408240074,20.0
201408240075,3.0
201408240076,3.0
201408240077,15.0
201408240078,14.0
201408240079,14.0
201408240081,2.0
201408240082,14.0
201408240083,4.0
201408240084,14.0
201408240086,3.0
201408240088,4.0
201408240090,17.0
201408240093,4.0
201408240095,3.0
201408240096,10.0
201408240097,1.0
201408240098,2.0
201408240099,14.0
201408240100,2.0
201408240102,12.0
201408240104,3.0
201408240105,17.0
201408240106,14.0
201408240107,14.0
201408240108,14.0
201408240109,14.0
201408240110,20.0
201408240111,20.0
201408240112,20.0
201408240113,21.0
201408250001,1.0
201408250002,2.0
201408250004,1.0
201408250005,3.0
201408250006,4.0
201408250007,3.0
201408250008,4.0
201408250011,4.0
201408250012,4.0
201408250013,22.0
201408250014,14.0
201408250015,2.0
201408250016,20.0
201408250017,4.0
201408250018,2.0
201408250019,4.0
201408250020,3.0
201408250021,21.0
201408250022,14.0
201408250025,20.0
201408250026,1.0
201408250027,14.0
201408250028,17.0
201408250029,2.0
201408250034,14.0
201408250035,20.0
201408250037,14.0
201408250038,14.0
201408250039,19.0
201408250040,14.0
201408250041,4.0
201408250042,14.0
201408250043,14.0
201408250044,14.0
201408250045,20.0
201408250046,3.0
201408250049,14.0
201408250050,14.0
201408250051,14.0
201408250052,1.0
201408250053,14.0
201408250054,14.0
201408250055,14.0
201408250056,14.0
201408250057,14.0
201408250058,14.0
201408250061,2.0
201408250062,4.0
201408250063,20.0
201408250064,10.0
201408250065,2.0
201408250068,10.0
201408250069,10.0
201408250070,15.0
201408250071,14.0
201408250072,14.0
201408250073,3.0
201408250074,14.0
201408250075,2.0
201408250076,14.0
201408250077,14.0
201408250078,14.0
201408250082,1.0
201408250084,4.0
201408250085,14.0
201408250086,14.0
201408250087,14.0
201408250088,14.0
201408260001,15.0
201408260003,3.0
201408260005,8.0
201408260006,19.0
201408260008,21.0
201408260020,19.0
201408260029,20.0
201408260030,4.0
201408260033,14.0
201408260034,3.0
201408260052,15.0
201408260053,14.0
201408260057,2.0
201408260058,4.0
201408260059,19.0
201408260060,3.0
201408260064,20.0
201408260065,14.0
201408260067,4.0
201408260070,3.0
201408260071,14.0
201408260073,20.0
201408260079,14.0
201408260080,4.0
201408260082,1.0
201408260083,20.0
201408260084,3.0
201408260085,14.0
201408260087,3.0
201408260088,14.0
201408260089,3.0
201408260090,2.0
201408260094,16.0
201408260095,8.0
201408260096,10.0
201408260097,14.0
201408270001,14.0
201408270002,20.0
201408270004,7.0
201408270005,4.0
201408270006,14.0
201408270007,14.0
201408270008,2.0
201408270009,2.0
201408270010,7.0
201408270011,4.0
201408270015,7.0
201408270016,4.0
201408270017,14.0
201408270018,4.0
201408270019,3.0
201408270020,4.0
201408270021,3.0
201408270024,14.0
201408270027,3.0
201408270029,3.0
201408270030,3.0
201408270033,14.0
201408270034,17.0
201408270036,14.0
201408270037,14.0
201408270038,4.0
201408270039,14.0
201408270042,14.0
201408270047,4.0
201408270048,14.0
201408270049,4.0
201408270052,8.0
201408270053,21.0
201408270054,14.0
201408270055,14.0
201408270056,14.0
201408270057,20.0
201408270058,19.0
201408270059,14.0
201408270098,14.0
201408280001,2.0
201408280003,7.0
201408280004,4.0
201408280005,15.0
201408280006,10.0
201408280007,4.0
201408280011,14.0
201408280012,14.0
201408280013,3.0
201408280016,1.0
201408280017,4.0
201408280018,4.0
201408280020,14.0
201408280021,21.0
201408280022,17.0
201408280026,4.0
201408280027,4.0
201408280028,14.0
201408280029,4.0
201408280030,1.0
201408280031,14.0
201408280032,19.0
201408280033,3.0
201408280034,20.0
201408280035,8.0
201408280036,14.0
201408280037,14.0
201408280038,4.0
201408280040,4.0
201408280041,14.0
201408280042,17.0
201408280047,14.0
201408280057,3.0
201408280064,14.0
201408280073,4.0
201408290001,19.0
201408290002,7.0
201408290003,3.0
201408290004,4.0
201408290005,3.0
201408290006,4.0
201408290007,3.0
201408290011,2.0
201408290012,4.0
201408290013,4.0
201408290020,4.0
201408290021,4.0
201408290022,3.0
201408290023,3.0
201408290024,2.0
201408290026,4.0
201408290027,14.0
201408290028,14.0
201408290032,3.0
201408290035,4.0
201408290036,4.0
201408290038,20.0
201408290040,3.0
201408290043,2.0
201408290044,2.0
201408290045,10.0
201408290053,14.0
201408290054,14.0
201408290055,15.0
201408300001,2.0
201408300002,8.0
201408300003,14.0
201408300012,4.0
201408300013,3.0
201408300014,4.0
201408300015,3.0
201408300017,4.0
201408300018,3.0
201408300019,14.0
201408300020,1.0
201408300021,14.0
201408300022,14.0
201408300023,3.0
201408300024,3.0
201408300026,4.0
201408300028,4.0
201408300041,14.0
201408300044,4.0
201408300045,14.0
201408300046,14.0
201408300053,4.0
201408300054,2.0
201408300055,14.0
201408300060,15.0
201408300061,15.0
201408300062,2.0
201408300065,2.0
201408300066,2.0
201408300067,3.0
201408300084,2.0
201408300085,3.0
201408300086,21.0
201408300087,14.0
201408310001,12.0
201408310002,4.0
201408310003,2.0
201408310004,3.0
201408310022,14.0
201408310023,14.0
201408310024,14.0
201408310026,4.0
201408310027,4.0
201408310028,4.0
201408310034,20.0
201408310035,20.0
201408310036,4.0
201408310037,4.0
201408310039,20.0
201408310040,3.0
201408310044,20.0
201408310047,14.0
201408310048,14.0
201408310049,4.0
201408310050,14.0
201408310051,4.0
201408310055,2.0
201408310059,20.0
201408310063,19.0
201408310064,14.0
201408310065,14.0
201408310066,14.0
201408310067,4.0
201408310070,8.0
201408310072,14.0
201408310073,14.0
201408310074,14.0
201408310075,3.0
201408310076,4.0
201408310077,4.0
201408310089,14.0
201408310090,20.0
201408310092,4.0
201408310093,1.0
201409010002,20.0
201409010003,9.0
201409010004,20.0
201409010005,6.0
201409010006,14.0
201409010007,3.0
201409010008,7.0
201409010009,7.0
201409010010,4.0
201409010011,14.0
201409010012,2.0
201409010014,2.0
201409010017,3.0
201409010018,20.0
201409010019,4.0
201409010020,2.0
201409010021,3.0
201409010022,3.0
201409010025,14.0
201409010026,3.0
201409010027,4.0
201409010028,14.0
201409010029,14.0
201409010033,17.0
201409010034,10.0
201409010035,14.0
201409010036,14.0
201409010038,17.0
201409010039,20.0
201409010040,2.0
201409010046,3.0
201409010051,4.0
201409010054,14.0
201409010055,8.0
201409010059,14.0
201409010060,4.0
201409010061,19.0
201409010063,19.0
201409010066,4.0
201409010082,3.0
201409020001,3.0
201409020002,17.0
201409020004,10.0
201409020005,14.0
201409020006,4.0
201409020007,3.0
201409020008,3.0
201409020009,7.0
201409020010,3.0
201409020011,4.0
201409020012,20.0
201409020013,1.0
201409020014,3.0
201409020015,3.0
201409020016,4.0
201409020017,4.0
201409020018,2.0
201409020020,12.0
201409020026,8.0
201409020034,14.0
201409020035,14.0
201409020036,14.0
201409020037,14.0
201409020047,3.0
201409020050,22.0
201409020051,1.0
201409020052,14.0
201409020054,4.0
201409020059,2.0
201409030001,14.0
201409030002,4.0
201409030003,6.0
201409030004,7.0
201409030005,14.0
201409030006,20.0
201409030007,2.0
201409030008,3.0
201409030009,3.0
201409030011,3.0
201409030012,8.0
201409030013,14.0
201409030014,14.0
201409030015,3.0
201409030016,14.0
201409030019,20.0
201409030034,19.0
201409030039,14.0
201409030040,17.0
201409030045,1.0
201409030049,3.0
201409030050,14.0
201409030051,14.0
201409030052,4.0
201409030053,19.0
201409030058,14.0
201409030059,10.0
201409030060,3.0
201409030061,2.0
201409030062,1.0
201409040001,1.0
201409040002,3.0
201409040003,2.0
201409040004,3.0
201409040005,4.0
201409040006,4.0
201409040007,4.0
201409040008,4.0
201409040009,14.0
201409040011,2.0
201409040012,14.0
201409040013,14.0
201409040016,14.0
201409040021,1.0
201409040022,4.0
201409040023,1.0
201409040024,3.0
201409040025,3.0
201409040026,14.0
201409040029,17.0
201409040030,14.0
201409040032,14.0
201409040033,14.0
201409040034,14.0
201409040036,15.0
201409040038,14.0
201409040039,15.0
201409040042,3.0
201409040043,17.0
201409040044,14.0
201409040045,8.0
201409040050,1.0
201409040051,1.0
201409040053,22.0
201409040055,14.0
201409040056,2.0
201409040057,14.0
201409040058,14.0
201409040063,3.0
201409040064,2.0
201409050001,1.0
201409050002,1.0
201409050003,3.0
201409050004,3.0
201409050006,4.0
201409050008,14.0
201409050014,4.0
201409050015,4.0
201409050016,3.0
201409050024,1.0
201409050025,3.0
201409050029,1.0
201409050030,14.0
201409050032,3.0
201409050036,19.0
201409050037,22.0
201409050044,14.0
201409050045,2.0
201409050046,17.0
201409050049,14.0
201409050055,2.0
201409050056,1.0
201409050066,1.0
201409050067,14.0
201409060001,2.0
201409060002,3.0
201409060003,3.0
201409060004,4.0
201409060005,14.0
201409060006,16.0
201409060007,15.0
201409060008,15.0
201409060009,4.0
201409060010,14.0
201409060011,20.0
201409060012,14.0
201409060014,4.0
201409060026,19.0
201409060027,1.0
201409060028,20.0
201409060031,14.0
201409060038,14.0
201409060040,14.0
201409060041,14.0
201409060042,14.0
201409060043,3.0
201409060044,3.0
201409060045,3.0
201409060046,20.0
201409060047,14.0
201409060048,14.0
201409060050,3.0
201409060056,4.0
201409060057,4.0
201409060060,2.0
201409060062,4.0
201409060063,15.0
201409060065,14.0
201409070001,4.0
201409070002,20.0
201409070003,3.0
201409070004,14.0
201409070007,3.0
201409070008,20.0
201409070014,14.0
201409070015,4.0
201409070016,4.0
201409070019,1.0
201409070022,8.0
201409070024,4.0
201409070025,4.0
201409070027,2.0
201409070028,3.0
201409070030,1.0
201409070031,1.0
201409070046,14.0
201409070047,17.0
201409070049,4.0
201409070051,3.0
201409070052,4.0
201409070053,14.0
201409070054,14.0
201409070055,4.0
201409070056,14.0
201409070057,14.0
201409070058,14.0
201409070059,1.0
201409070060,3.0
201409070061,14.0
201409070065,3.0
201409070069,14.0
201409070074,10.0
201409070078,3.0
201409080001,4.0
201409080002,2.0
201409080003,3.0
201409080004,8.0
201409080005,3.0
201409080006,21.0
201409080007,1.0
201409080008,1.0
201409080009,19.0
201409080011,3.0
201409080012,1.0
201409080013,3.0
201409080014,14.0
201409080023,3.0
201409080028,14.0
201409080030,2.0
201409080031,15.0
201409080032,2.0
201409080033,2.0
201409080034,14.0
201409080035,14.0
201409080036,14.0
201409080037,14.0
201409080038,14.0
201409080040,14.0
201409080045,14.0
201409080046,20.0
201409080057,21.0
201409080061,10.0
201409080064,14.0
201409080065,14.0
201409080066,14.0
201409080067,14.0
201409080068,14.0
201409080069,14.0
201409080070,14.0
201409080071,14.0
201409080072,14.0
201409080073,14.0
201409080074,14.0
201409080075,14.0
201409080076,14.0
201409090001,4.0
201409090002,1.0
201409090003,1.0
201409090004,4.0
201409090010,14.0
201409090011,2.0
201409090012,4.0
201409090013,4.0
201409090015,2.0
201409090016,1.0
201409090017,21.0
201409090018,2.0
201409090019,17.0
201409090020,4.0
201409090021,4.0
201409090022,4.0
201409090023,3.0
201409090024,14.0
201409090025,3.0
201409090026,3.0
201409090027,3.0
201409090032,4.0
201409090034,15.0
201409090035,2.0
201409090036,2.0
201409090037,2.0
201409090038,2.0
201409090039,2.0
201409090040,14.0
201409090041,14.0
201409090042,14.0
201409090043,2.0
201409090044,14.0
201409090045,4.0
201409090046,3.0
201409090047,2.0
201409090048,2.0
201409090049,3.0
201409090054,4.0
201409090055,4.0
201409090056,4.0
201409090057,4.0
201409090058,4.0
201409090060,4.0
201409090081,21.0
201409100001,15.0
201409100002,14.0
201409100003,3.0
201409100004,1.0
201409100010,1.0
201409100011,4.0
201409100014,19.0
201409100015,1.0
201409100016,4.0
201409100020,4.0
201409100021,3.0
201409100022,14.0
201409100023,14.0
201409100024,14.0
201409100025,3.0
201409100027,14.0
201409100028,2.0
201409100033,3.0
201409100034,3.0
201409100035,14.0
201409100036,3.0
201409100037,14.0
201409100038,22.0
201409100039,19.0
201409100040,8.0
201409100041,10.0
201409100042,14.0
201409100050,14.0
201409100063,4.0
201409100064,3.0
201409100065,3.0
201409100066,3.0
201409100067,3.0
201409100068,3.0
201409100069,3.0
201409110001,2.0
201409110002,3.0
201409110003,3.0
201409110004,2.0
201409110005,2.0
201409110006,2.0
201409110007,2.0
201409110008,2.0
201409110009,3.0
201409110010,4.0
201409110011,4.0
201409110012,19.0
201409110013,20.0
201409110014,19.0
201409110020,4.0
201409110021,13.0
201409110022,14.0
201409110031,14.0
201409110032,8.0
201409110033,17.0
201409110034,14.0
201409110042,14.0
201409110043,3.0
201409110044,8.0
201409110046,15.0
201409110048,4.0
201409110049,14.0
201409110050,14.0
201409110051,14.0
201409110054,14.0
201409110055,14.0
201409110056,19.0
201409110061,17.0
201409110062,14.0
201409110065,4.0
201409110067,3.0
201409110068,14.0
201409110076,14.0
201409110079,4.0
201409110080,4.0
201409120001,14.0
201409120002,21.0
201409120003,4.0
201409120004,20.0
201409120006,4.0
201409120010,3.0
201409120015,18.0
201409120016,19.0
201409120021,15.0
201409120022,4.0
201409120025,4.0
201409120027,3.0
201409120028,2.0
201409120029,4.0
201409120031,3.0
201409120032,3.0
201409120033,3.0
201409120034,14.0
201409120035,2.0
201409120036,14.0
201409120037,1.0
201409120038,1.0
201409120039,14.0
201409120040,3.0
201409120043,19.0
201409120044,3.0
201409120047,4.0
201409120049,14.0
201409120050,19.0
201409120062,3.0
201409120063,4.0
201409120065,3.0
201409120066,21.0
201409120067,20.0
201409120068,20.0
201409120069,20.0
201409120070,20.0
201409120071,20.0
201409120072,20.0
201409120073,20.0
201409120074,20.0
201409120075,20.0
201409120076,20.0
201409120077,20.0
201409120078,20.0
201409120079,20.0
201409120080,20.0
201409120081,20.0
201409120084,17.0
201409120085,14.0
201409120086,14.0
201409120087,14.0
201409120088,14.0
201409120089,14.0
201409120090,14.0
201409120091,1.0
201409120092,1.0
201409120093,1.0
201409120097,17.0
201409130001,4.0
201409130002,4.0
201409130003,4.0
201409130004,2.0
201409130005,3.0
201409130008,2.0
201409130009,2.0
201409130010,4.0
201409130011,4.0
201409130012,19.0
201409130013,2.0
201409130014,3.0
201409130015,14.0
201409130016,14.0
201409130017,14.0
201409130018,4.0
201409130019,3.0
201409130020,3.0
201409130021,8.0
201409130022,4.0
201409130023,4.0
201409130024,1.0
201409130025,4.0
201409130026,4.0
201409130027,20.0
201409130028,20.0
201409130030,2.0
201409130032,14.0
201409130033,14.0
201409130034,19.0
201409130035,4.0
201409130036,14.0
201409130037,14.0
201409130038,14.0
201409130039,14.0
201409130040,3.0
201409130041,4.0
201409130042,1.0
201409130046,4.0
201409130050,1.0
201409130051,3.0
201409130072,14.0
201409130073,14.0
201409130075,15.0
201409130076,15.0
201409130077,15.0
201409130078,15.0
201409130079,4.0
201409130080,22.0
201409140001,8.0
201409140002,3.0
201409140003,20.0
201409140005,4.0
201409140006,4.0
201409140007,2.0
201409140009,2.0
201409140010,2.0
201409140012,1.0
201409140013,7.0
201409140016,3.0
201409140017,3.0
201409140018,4.0
201409140019,14.0
201409140020,14.0
201409140021,4.0
201409140022,3.0
201409140052,19.0
201409140053,14.0
201409140054,15.0
201409140055,14.0
201409140056,3.0
201409140057,1.0
201409140059,14.0
201409140060,1.0
201409140062,1.0
201409140063,3.0
201409140064,14.0
201409140066,4.0
201409140068,14.0
201409140070,14.0
201409140078,3.0
201409140079,14.0
201409140119,1.0
201409150001,3.0
201409150002,3.0
201409150003,17.0
201409150004,19.0
201409150005,4.0
201409150006,10.0
201409150007,14.0
201409150009,14.0
201409150010,4.0
201409150011,14.0
201409150012,20.0
201409150013,4.0
201409150018,17.0
201409150019,1.0
201409150020,3.0
201409150021,14.0
