eventid,weapontype_id
201410040013,13.0
201410040014,13.0
201410040016,13.0
201410040024,5.0
201410040026,13.0
201410040027,6.0
201410040029,5.0
201410040030,5.0
201410040031,13.0
201410040032,5.0
201410040033,6.0
201410040034,8.0
201410040035,5.0
201410040037,5.0
201410040038,8.0
201410040039,6.0
201410040040,6.0
201410040041,6.0
201410040042,6.0
201410040043,8.0
201410040044,8.0
201410040053,6.0
201410040054,13.0
201410050002,5.0
201410050003,6.0
201410050007,6.0
201410050008,13.0
201410050013,13.0
201410050014,13.0
201410050018,6.0
201410050020,5.0
201410050021,6.0
201410050024,6.0
201410050026,6.0
201410050027,5.0
201410050029,6.0
201410050030,6.0
201410050031,6.0
201410050056,5.0
201410050059,6.0
201410050062,5.0
201410050063,5.0
201410050064,6.0
201410050065,9.0
201410050066,6.0
201410050067,6.0
201410050068,6.0
201410050070,6.0
201410050072,5.0
201410050077,9.0
201410060004,6.0
201410060005,8.0
201410060006,5.0
201410060007,6.0
201410060008,6.0
201410060009,6.0
201410060010,6.0
201410060011,6.0
201410060012,6.0
201410060014,6.0
201410060015,6.0
201410060016,13.0
201410060017,5.0
201410060019,5.0
201410060039,5.0
201410060040,6.0
201410060041,5.0
201410060042,5.0
201410060043,5.0
201410060044,5.0
201410060045,13.0
201410060046,6.0
201410060048,6.0
201410060049,5.0
201410060050,6.0
201410060051,13.0
201410060052,6.0
201410060053,6.0
201410060055,6.0
201410060056,6.0
201410060057,6.0
201410060061,6.0
201410060062,9.0
201410060063,9.0
201410060064,9.0
201410060067,6.0
201410060068,5.0
201410060069,6.0
201410060070,5.0
201410060071,6.0
201410060072,6.0
201410060073,6.0
201410060074,6.0
201410060077,8.0
201410060078,6.0
201410060079,6.0
201410060080,5.0
201410060082,6.0
201410060083,5.0
201410060084,8.0
201410060086,5.0
201410070001,6.0
201410070002,6.0
201410070003,6.0
201410070004,6.0
201410070005,6.0
201410070006,6.0
201410070007,13.0
201410070016,6.0
201410070017,6.0
201410070018,6.0
201410070019,6.0
201410070035,6.0
201410070036,6.0
201410070037,6.0
201410070039,6.0
201410070041,5.0
201410070042,5.0
201410070046,13.0
201410070047,6.0
201410070048,5.0
201410070049,6.0
201410070050,6.0
201410070052,5.0
201410070053,5.0
201410070054,13.0
201410070055,6.0
201410070056,5.0
201410070057,5.0
201410070058,13.0
201410070059,6.0
201410070060,6.0
201410070061,6.0
201410070062,6.0
201410070063,6.0
201410070070,6.0
201410070071,13.0
201410070077,5.0
201410070078,5.0
201410080001,5.0
201410080002,6.0
201410080003,6.0
201410080004,13.0
201410080005,6.0
201410080006,6.0
201410080007,9.0
201410080008,6.0
201410080009,6.0
201410080010,6.0
201410080011,13.0
201410080012,13.0
201410080013,5.0
201410080014,6.0
201410080015,6.0
201410080016,6.0
201410080018,6.0
201410080022,5.0
201410080023,6.0
201410080024,5.0
201410080025,5.0
201410080026,12.0
201410080027,5.0
201410080028,13.0
201410080029,8.0
201410080031,6.0
201410080032,5.0
201410080035,5.0
201410080036,5.0
201410080038,5.0
201410080040,6.0
201410080041,5.0
201410080043,5.0
201410080044,5.0
201410080045,6.0
201410080048,5.0
201410080049,5.0
201410080050,6.0
201410080051,6.0
201410080052,6.0
201410080056,6.0
201410080057,6.0
201410080058,13.0
201410080059,13.0
201410080060,13.0
201410080061,6.0
201410080062,6.0
201410080064,6.0
201410080065,8.0
201410080066,6.0
201410080067,6.0
201410080068,6.0
201410080069,6.0
201410080070,6.0
201410080095,6.0
201410090001,6.0
201410090002,6.0
201410090003,6.0
201410090004,6.0
201410090005,6.0
201410090006,6.0
201410090007,6.0
201410090011,6.0
201410090013,6.0
201410090016,6.0
201410090018,5.0
201410090019,8.0
201410090020,6.0
201410090021,6.0
201410090022,13.0
201410090023,6.0
201410090024,5.0
201410090025,6.0
201410090027,6.0
201410090028,5.0
201410090029,5.0
201410090030,5.0
201410090031,5.0
201410090032,6.0
201410090033,9.0
201410090034,6.0
201410090035,5.0
201410090036,5.0
201410090037,5.0
201410090039,13.0
201410090040,5.0
201410090041,5.0
201410090042,5.0
201410090082,6.0
201410090085,13.0
201410090086,13.0
201410090087,5.0
201410090088,6.0
201410090089,6.0
201410090094,6.0
201410090095,5.0
201410090096,6.0
201410090098,8.0
201410100001,6.0
201410100002,6.0
201410100003,6.0
201410100004,5.0
201410100005,6.0
201410100006,6.0
201410100007,6.0
201410100008,6.0
201410100009,6.0
201410100010,6.0
201410100011,6.0
201410100012,6.0
201410100013,5.0
201410100021,6.0
201410100022,6.0
201410100023,6.0
201410100027,13.0
201410100028,6.0
201410100029,6.0
201410100030,5.0
201410100031,5.0
201410100032,5.0
201410100033,6.0
201410100035,5.0
201410100036,6.0
201410100037,5.0
201410100038,5.0
201410100039,6.0
201410100040,6.0
201410100041,6.0
201410100042,6.0
201410100043,6.0
201410100044,13.0
201410100045,6.0
201410100046,5.0
201410100049,5.0
201410100050,6.0
201410100052,5.0
201410100069,8.0
201410110001,6.0
201410110002,6.0
201410110003,6.0
201410110004,5.0
201410110005,6.0
201410110006,6.0
201410110007,6.0
201410110008,6.0
201410110010,6.0
201410110012,5.0
201410110013,6.0
201410110014,5.0
201410110015,6.0
201410110016,6.0
201410110017,5.0
201410110018,13.0
201410110019,5.0
201410110020,6.0
201410110028,6.0
201410110031,6.0
201410110053,5.0
201410110054,6.0
201410110055,6.0
201410110057,6.0
201410110058,6.0
201410110060,6.0
201410110061,6.0
201410110062,6.0
201410110063,6.0
201410110064,5.0
201410110065,6.0
201410110066,6.0
201410110067,6.0
201410110068,13.0
201410110069,8.0
201410110070,5.0
201410110071,6.0
201410110072,13.0
201410110073,5.0
201410110074,6.0
201410110075,5.0
201410110076,13.0
201410110077,5.0
201410110078,6.0
201410110079,13.0
201410110080,5.0
201410110081,5.0
201410110082,5.0
201410110083,5.0
201410110084,5.0
201410110085,5.0
201410110086,6.0
201410110087,13.0
201410110088,5.0
201410110089,5.0
201410110092,6.0
201410110093,13.0
201410110097,5.0
201410120001,6.0
201410120002,5.0
201410120004,6.0
201410120005,6.0
201410120006,6.0
201410120007,6.0
201410120010,6.0
201410120011,5.0
201410120012,13.0
201410120013,5.0
201410120014,6.0
201410120015,5.0
201410120025,8.0
201410120026,8.0
201410120027,8.0
201410120028,8.0
201410120029,8.0
201410120030,8.0
201410120031,13.0
201410120036,6.0
201410120039,6.0
201410120040,13.0
201410120050,6.0
201410120051,6.0
201410120052,5.0
201410120053,6.0
201410120054,6.0
201410120055,6.0
201410120056,6.0
201410120057,6.0
201410120058,6.0
201410120059,8.0
201410120061,13.0
201410120062,5.0
201410120063,6.0
201410120065,5.0
201410120066,5.0
201410120067,13.0
201410120068,5.0
201410120069,6.0
201410120070,6.0
201410120071,6.0
201410120072,6.0
201410120075,6.0
201410120076,6.0
201410120077,6.0
201410120078,5.0
201410130001,6.0
201410130003,6.0
201410130007,6.0
201410130008,5.0
201410130009,6.0
201410130018,6.0
201410130019,6.0
201410130020,6.0
201410130021,5.0
201410130022,6.0
201410130028,13.0
201410130030,6.0
201410130031,5.0
201410130032,6.0
201410130033,5.0
201410130034,6.0
201410130035,5.0
201410130036,6.0
201410130037,6.0
201410130038,6.0
201410130040,6.0
201410130041,5.0
201410130044,6.0
201410130045,5.0
201410130046,6.0
201410130047,6.0
201410130048,6.0
201410130050,6.0
201410130051,6.0
201410130052,6.0
201410130053,5.0
201410130054,9.0
201410130056,5.0
201410130060,2.0
201410130061,5.0
201410130062,5.0
201410130063,9.0
201410130064,5.0
201410130069,5.0
201410140001,6.0
201410140002,6.0
201410140003,6.0
201410140004,6.0
201410140005,5.0
201410140006,13.0
201410140007,5.0
201410140008,6.0
201410140010,5.0
201410140012,6.0
201410140013,6.0
201410140014,13.0
201410140015,5.0
201410140016,6.0
201410140017,6.0
201410140023,6.0
201410140025,6.0
201410140026,5.0
201410140028,6.0
201410140029,6.0
201410140030,6.0
201410140033,6.0
201410140034,6.0
201410140035,6.0
201410140036,6.0
201410140037,6.0
201410140038,13.0
201410140042,6.0
201410140044,6.0
201410140045,6.0
201410140046,8.0
201410140047,6.0
201410140048,6.0
201410140049,6.0
201410140050,5.0
201410140051,5.0
201410140052,5.0
201410140053,6.0
201410140054,6.0
201410140055,5.0
201410140056,5.0
201410140057,5.0
201410140058,5.0
201410140059,5.0
201410140060,6.0
201410140061,6.0
201410140062,6.0
201410140065,6.0
201410140066,6.0
201410140067,6.0
201410140069,13.0
201410140072,5.0
201410140073,5.0
201410150001,6.0
201410150003,6.0
201410150004,6.0
201410150005,6.0
201410150006,6.0
201410150007,6.0
201410150008,6.0
201410150009,6.0
201410150010,6.0
201410150011,13.0
201410150012,13.0
201410150013,13.0
201410150014,6.0
201410150015,6.0
201410150016,6.0
201410150019,8.0
201410150021,5.0
201410150022,13.0
201410150036,6.0
201410150037,6.0
201410150039,13.0
201410150040,6.0
201410150045,5.0
201410150046,6.0
201410150048,6.0
201410150052,6.0
201410150054,13.0
201410150055,6.0
201410150056,5.0
201410150057,5.0
201410150058,6.0
201410150059,6.0
201410150060,6.0
201410150062,6.0
201410150063,6.0
201410150064,5.0
201410150065,6.0
201410150066,6.0
201410150067,6.0
201410150068,6.0
201410150069,5.0
201410150070,5.0
201410150072,6.0
201410150073,6.0
201410150074,8.0
201410150075,5.0
201410150076,5.0
201410150077,6.0
201410150078,6.0
201410150079,6.0
201410150080,6.0
201410150081,6.0
201410150084,5.0
201410160001,6.0
201410160002,6.0
201410160003,6.0
201410160004,6.0
201410160005,6.0
201410160006,6.0
201410160007,6.0
201410160008,6.0
201410160011,6.0
201410160012,6.0
201410160013,6.0
201410160014,6.0
201410160015,6.0
201410160016,5.0
201410160017,6.0
201410160018,5.0
201410160019,8.0
201410160020,8.0
201410160021,6.0
201410160022,6.0
201410160025,5.0
201410160026,5.0
201410160027,6.0
201410160028,5.0
201410160033,5.0
201410160034,5.0
201410160036,6.0
201410160037,6.0
201410160038,6.0
201410160039,6.0
201410160040,6.0
201410160041,6.0
201410160045,6.0
201410160047,8.0
201410160049,5.0
201410160050,5.0
201410160051,5.0
201410160052,13.0
201410160054,6.0
201410160055,8.0
201410160056,6.0
201410160057,6.0
201410160058,5.0
201410160059,6.0
201410160062,6.0
201410160063,6.0
201410160064,5.0
201410160065,5.0
201410160066,5.0
201410160067,5.0
201410160068,5.0
201410160069,5.0
201410160070,5.0
201410160071,5.0
201410160072,5.0
201410160073,5.0
201410160074,5.0
201410170001,5.0
201410170007,6.0
201410170009,5.0
201410170011,9.0
201410170012,6.0
201410170016,5.0
201410170019,6.0
201410170020,6.0
201410170021,6.0
201410170022,6.0
201410170025,6.0
201410170026,6.0
201410170027,5.0
201410170029,5.0
201410170030,6.0
201410170031,6.0
201410170032,6.0
201410170033,5.0
201410170036,5.0
201410170037,13.0
201410170038,13.0
201410170039,13.0
201410170040,13.0
201410170041,9.0
201410170042,6.0
201410170043,5.0
201410170046,9.0
201410170047,9.0
201410170048,5.0
201410170049,5.0
201410170050,13.0
201410180002,6.0
201410180003,6.0
201410180004,6.0
201410180005,6.0
201410180006,6.0
201410180007,6.0
201410180009,6.0
201410180010,8.0
201410180012,6.0
201410180031,6.0
201410180032,6.0
201410180033,5.0
201410180036,6.0
201410180037,6.0
201410180038,6.0
201410180040,6.0
201410180041,6.0
201410180042,6.0
201410180043,13.0
201410180044,6.0
201410180045,5.0
201410180046,6.0
201410180047,5.0
201410180048,5.0
201410180049,5.0
201410180051,5.0
201410180052,6.0
201410180053,9.0
201410180054,9.0
201410180055,5.0
201410180056,8.0
201410180057,8.0
201410180058,5.0
201410180060,6.0
201410180061,6.0
201410190002,5.0
201410190003,13.0
201410190004,6.0
201410190005,13.0
201410190006,6.0
201410190007,6.0
201410190008,6.0
201410190009,6.0
201410190010,6.0
201410190011,6.0
201410190012,6.0
201410190013,6.0
201410190014,5.0
201410190028,6.0
201410190029,6.0
201410190030,6.0
201410190033,6.0
201410190034,13.0
201410190035,6.0
201410190036,5.0
201410190037,6.0
201410190040,6.0
201410190041,6.0
201410190042,13.0
201410190046,5.0
201410190047,13.0
201410190048,13.0
201410190049,13.0
201410190050,5.0
201410190051,5.0
201410190055,6.0
201410190058,6.0
201410190060,6.0
201410190061,6.0
201410190062,6.0
201410190065,5.0
201410190066,13.0
201410190070,5.0
201410190071,5.0
201410190072,5.0
201410190073,13.0
201410190074,6.0
201410190075,8.0
201410190076,8.0
201410190078,6.0
201410190079,5.0
201410190081,6.0
201410200004,6.0
201410200005,5.0
201410200007,6.0
201410200008,13.0
201410200009,13.0
201410200010,6.0
201410200014,8.0
201410200015,6.0
201410200018,6.0
201410200019,6.0
201410200020,6.0
201410200021,5.0
201410200022,9.0
201410200023,6.0
201410200024,6.0
201410200025,6.0
201410200026,6.0
201410200027,6.0
201410200028,6.0
201410200030,6.0
201410200031,5.0
201410200032,6.0
201410200033,8.0
201410200037,13.0
201410200038,13.0
201410200039,13.0
201410200040,6.0
201410200042,8.0
201410210001,6.0
201410210002,6.0
201410210003,6.0
201410210004,6.0
201410210009,13.0
201410210010,6.0
201410210012,6.0
201410210013,5.0
201410210018,5.0
201410210019,13.0
201410210020,6.0
201410210024,5.0
201410210025,13.0
201410210026,13.0
201410210027,6.0
201410210028,13.0
201410210029,8.0
201410210030,5.0
201410210031,6.0
201410210032,6.0
201410210034,6.0
201410210035,6.0
201410210036,6.0
201410210037,12.0
201410210038,5.0
201410210042,13.0
201410210045,6.0
201410210046,6.0
201410210047,13.0
201410210048,6.0
201410210049,6.0
201410210051,6.0
201410210052,6.0
201410210054,5.0
201410210055,5.0
201410210056,5.0
201410210058,5.0
201410210061,13.0
201410210062,5.0
201410210063,5.0
201410210064,13.0
201410210065,5.0
201410210066,5.0
201410210068,5.0
201410220001,6.0
201410220002,6.0
201410220003,6.0
201410220004,6.0
201410220005,6.0
201410220006,13.0
201410220009,6.0
201410220010,6.0
201410220011,6.0
201410220012,6.0
201410220013,6.0
201410220026,6.0
201410220027,5.0
201410220028,5.0
201410220029,5.0
201410220030,5.0
201410220031,5.0
201410220032,6.0
201410220033,5.0
201410220034,6.0
201410220035,6.0
201410220037,6.0
201410220038,6.0
201410220042,6.0
201410220043,8.0
201410220044,5.0
201410220045,10.0
201410220046,5.0
201410220047,13.0
201410220048,6.0
201410220049,13.0
201410220050,13.0
201410220051,6.0
201410220053,6.0
201410220054,6.0
201410220055,6.0
201410220056,6.0
201410220057,6.0
201410220058,6.0
201410220059,5.0
201410220060,5.0
201410220061,6.0
201410220063,5.0
201410220064,5.0
201410220065,6.0
201410220066,5.0
201410220068,6.0
201410220069,6.0
201410220070,6.0
201410220071,13.0
201410220072,5.0
201410220073,8.0
201410220074,5.0
201410230006,6.0
201410230008,13.0
201410230011,6.0
201410230016,13.0
201410230018,6.0
201410230021,5.0
201410230022,8.0
201410230023,5.0
201410230024,6.0
201410230025,5.0
201410230027,6.0
201410230029,5.0
201410230030,5.0
201410230033,5.0
201410230035,13.0
201410230036,5.0
201410230037,6.0
201410230038,5.0
201410230039,5.0
201410230040,5.0
201410230044,5.0
201410230045,5.0
201410230046,6.0
201410230047,9.0
201410230049,13.0
201410230050,5.0
201410230051,8.0
201410230053,13.0
201410230055,6.0
201410230056,13.0
201410230057,8.0
201410230062,13.0
201410230063,5.0
201410230065,6.0
201410230075,6.0
201410240001,6.0
201410240002,8.0
201410240003,5.0
201410240004,6.0
201410240005,6.0
201410240006,5.0
201410240007,5.0
201410240008,6.0
201410240010,6.0
201410240011,6.0
201410240012,6.0
201410240013,6.0
201410240014,5.0
201410240015,5.0
201410240016,5.0
201410240017,13.0
201410240018,6.0
201410240019,6.0
201410240020,6.0
201410240021,5.0
201410240022,6.0
201410240024,6.0
201410240025,5.0
201410240026,5.0
201410240027,6.0
201410240028,8.0
201410240029,5.0
201410240030,6.0
201410240031,6.0
201410240032,13.0
201410240033,13.0
201410240034,13.0
201410240036,5.0
201410240037,5.0
201410240038,8.0
201410240039,13.0
201410240040,13.0
201410240041,13.0
201410240042,5.0
201410240045,5.0
201410240046,8.0
201410240047,8.0
201410240048,8.0
201410240054,13.0
201410240055,5.0
201410240056,6.0
201410240057,8.0
201410240058,6.0
201410240059,13.0
201410240060,6.0
201410240066,5.0
201410240067,5.0
201410240068,13.0
201410240070,5.0
201410240071,8.0
201410250003,6.0
201410250004,6.0
201410250005,6.0
201410250009,6.0
201410250010,6.0
201410250011,6.0
201410250012,6.0
201410250016,5.0
201410250018,5.0
201410250019,6.0
201410250020,6.0
201410250025,6.0
201410250026,6.0
201410250027,5.0
201410250028,6.0
201410250029,5.0
201410250030,5.0
201410250031,13.0
201410250032,5.0
201410250033,5.0
201410250034,5.0
201410250036,5.0
201410250038,6.0
201410250039,6.0
201410250040,5.0
201410250041,6.0
201410250042,6.0
201410250043,5.0
201410250044,5.0
201410250045,8.0
201410250124,13.0
201410260001,6.0
201410260004,5.0
201410260005,13.0
201410260007,5.0
201410260008,5.0
201410260009,5.0
201410260011,6.0
201410260012,13.0
201410260013,6.0
201410260014,6.0
201410260016,5.0
201410260017,6.0
201410260019,6.0
201410260020,6.0
201410260021,13.0
201410260023,6.0
201410260032,5.0
201410260033,5.0
201410260035,5.0
201410260036,5.0
201410260037,13.0
201410260038,6.0
201410260039,5.0
201410260040,6.0
201410260041,5.0
201410260042,5.0
201410260043,6.0
201410260044,5.0
201410260047,6.0
201410260048,5.0
201410260049,6.0
201410260050,8.0
201410260051,6.0
201410260052,5.0
201410260054,6.0
201410260055,9.0
201410270001,8.0
201410270002,8.0
201410270006,5.0
201410270007,6.0
201410270009,6.0
201410270010,6.0
201410270011,6.0
201410270012,6.0
201410270013,6.0
201410270014,6.0
201410270019,13.0
201410270021,6.0
201410270022,6.0
201410270023,13.0
201410270024,13.0
201410270025,13.0
201410270026,13.0
201410270027,13.0
201410270028,13.0
201410270029,13.0
201410270030,13.0
201410270031,6.0
201410270032,6.0
201410270033,13.0
201410270034,6.0
201410270035,6.0
201410270036,6.0
201410270037,6.0
201410270040,6.0
201410270042,6.0
201410270045,6.0
201410270047,13.0
201410270050,6.0
201410270053,6.0
201410270054,6.0
201410270055,6.0
201410270056,6.0
201410270057,6.0
201410270061,6.0
201410270068,6.0
201410270069,6.0
201410270070,6.0
201410270071,6.0
201410270072,13.0
201410270073,6.0
201410270075,5.0
201410270076,5.0
201410270077,5.0
201410270079,6.0
201410270080,6.0
201410280002,13.0
201410280004,5.0
201410280005,6.0
201410280006,6.0
201410280007,6.0
201410280008,6.0
201410280009,6.0
201410280012,6.0
201410280020,5.0
201410280021,6.0
201410280022,5.0
201410280023,6.0
201410280024,6.0
201410280025,5.0
201410280026,5.0
201410280027,8.0
201410280029,6.0
201410280031,6.0
201410280033,6.0
201410280034,5.0
201410280035,5.0
201410280036,6.0
201410280037,6.0
201410280038,13.0
201410280039,13.0
201410280040,6.0
201410280041,6.0
201410280042,6.0
201410280043,6.0
201410280044,6.0
201410280045,5.0
201410280046,5.0
201410280050,6.0
201410280051,5.0
201410280053,6.0
201410290001,13.0
201410290002,13.0
201410290003,5.0
201410290004,13.0
201410290006,6.0
201410290007,13.0
201410290008,13.0
201410290011,6.0
201410290013,5.0
201410290014,6.0
201410290015,5.0
201410290019,6.0
201410290020,6.0
201410290021,6.0
201410290022,6.0
201410290025,13.0
201410290037,6.0
201410290039,6.0
201410290041,5.0
201410290042,6.0
201410290043,6.0
201410290046,5.0
201410290047,5.0
201410290048,5.0
201410290049,6.0
201410290052,6.0
201410290053,5.0
201410290055,5.0
201410290056,5.0
201410290057,6.0
201410290059,6.0
201410290061,6.0
201410290063,13.0
201410290064,6.0
201410290065,5.0
201410290068,5.0
201410290069,5.0
201410290070,13.0
201410300012,6.0
201410300013,5.0
201410300014,6.0
201410300015,6.0
201410300016,5.0
201410300017,5.0
201410300018,5.0
201410300019,13.0
201410300020,6.0
201410300024,6.0
201410300026,13.0
201410300028,6.0
201410300029,5.0
201410300031,6.0
201410300032,6.0
201410300033,6.0
201410300035,5.0
201410300036,5.0
201410300037,5.0
201410300038,5.0
201410300039,6.0
201410300040,6.0
201410300041,9.0
201410300042,5.0
201410300043,6.0
201410300044,8.0
201410300045,8.0
201410300068,6.0
201410310002,6.0
201410310003,6.0
201410310004,6.0
201410310005,6.0
201410310006,6.0
201410310007,5.0
201410310008,6.0
201410310009,6.0
201410310010,6.0
201410310012,6.0
201410310013,6.0
201410310014,13.0
201410310015,6.0
201410310016,6.0
201410310017,6.0
201410310018,6.0
201410310019,6.0
201410310020,6.0
201410310021,6.0
201410310022,6.0
201410310023,6.0
201410310024,6.0
201410310027,6.0
201410310028,6.0
201410310029,5.0
201410310030,6.0
201410310031,5.0
201410310032,6.0
201410310037,6.0
201410310039,5.0
201410310040,8.0
201410310041,8.0
201410310042,8.0
201410310043,8.0
201410310044,8.0
201410310045,6.0
201410310046,6.0
201410310047,6.0
201410310048,6.0
201410310049,6.0
201410310050,6.0
201410310051,6.0
201410310055,6.0
201410310061,5.0
201410310062,6.0
201410310063,6.0
201410310064,6.0
201410310065,5.0
201410310067,6.0
201410310068,5.0
201410310070,6.0
201411010001,5.0
201411010002,6.0
201411010005,6.0
201411010008,6.0
201411010009,5.0
201411010010,5.0
201411010012,5.0
201411010013,6.0
201411010014,6.0
201411010015,6.0
201411010016,6.0
201411010017,5.0
201411010018,6.0
201411010019,6.0
201411010021,5.0
201411010022,6.0
201411010023,6.0
201411010024,6.0
201411010025,6.0
201411010026,6.0
201411010028,5.0
201411010030,6.0
201411010031,6.0
201411010032,6.0
201411010033,5.0
201411010034,6.0
201411010035,6.0
201411010036,9.0
201411010045,6.0
201411010046,6.0
201411010047,5.0
201411010048,9.0
201411010049,6.0
201411010051,6.0
201411010052,6.0
201411010053,6.0
201411010054,6.0
201411010055,6.0
201411010056,6.0
201411010062,5.0
201411010065,6.0
201411010066,6.0
201411010067,6.0
201411010068,6.0
201411010069,6.0
201411010070,5.0
201411010071,5.0
201411010072,5.0
201411010073,5.0
201411010074,6.0
201411010075,6.0
201411020002,6.0
201411020003,6.0
201411020004,5.0
201411020005,5.0
201411020006,6.0
201411020007,6.0
201411020008,6.0
201411020009,6.0
201411020010,5.0
201411020011,5.0
201411020012,5.0
201411020013,6.0
201411020014,5.0
201411020015,5.0
201411020016,6.0
201411020017,5.0
201411020018,5.0
201411020019,13.0
201411020020,5.0
201411020021,6.0
201411020022,5.0
201411020023,13.0
201411020024,6.0
201411020025,6.0
201411020026,6.0
201411020030,5.0
201411020032,6.0
201411020033,6.0
201411020035,6.0
201411020036,6.0
201411020037,6.0
201411020039,6.0
201411020040,6.0
201411020044,5.0
201411020045,8.0
201411020046,8.0
201411020047,8.0
201411020048,8.0
201411020049,8.0
201411020050,8.0
201411020051,8.0
201411020052,8.0
201411020053,8.0
201411020054,8.0
201411020055,8.0
201411020056,8.0
201411020057,8.0
201411020058,8.0
201411020059,8.0
201411020060,8.0
201411020062,6.0
201411020066,5.0
201411020067,8.0
201411020068,6.0
201411020069,5.0
201411020072,8.0
201411020073,6.0
201411020074,6.0
201411020075,13.0
201411030001,5.0
201411030005,6.0
201411030006,6.0
201411030007,5.0
201411030008,5.0
201411030009,5.0
201411030010,6.0
201411030011,5.0
201411030012,6.0
201411030013,5.0
201411030014,6.0
201411030015,5.0
201411030016,6.0
201411030017,5.0
201411030018,5.0
201411030019,6.0
201411030020,6.0
201411030021,6.0
201411030022,6.0
201411030024,13.0
201411030025,13.0
201411030026,13.0
201411030027,13.0
201411030030,6.0
201411030031,6.0
201411030032,6.0
201411030033,6.0
201411030034,6.0
201411030035,6.0
201411030037,6.0
201411030038,6.0
201411030041,5.0
201411030042,6.0
201411030043,6.0
201411030048,6.0
201411030050,6.0
201411040002,5.0
201411040003,6.0
201411040004,13.0
201411040005,9.0
201411040006,5.0
201411040007,6.0
201411040008,5.0
201411040009,6.0
201411040010,6.0
201411040011,6.0
201411040012,6.0
201411040013,5.0
201411040014,6.0
201411040015,6.0
201411040016,13.0
201411040017,13.0
201411040018,6.0
201411040024,6.0
201411040026,13.0
201411040029,5.0
201411040043,6.0
201411040045,6.0
201411040052,6.0
201411040054,6.0
201411040055,6.0
201411040056,6.0
201411040057,6.0
201411040058,5.0
201411040059,5.0
201411040060,5.0
201411040061,9.0
201411040062,6.0
201411040064,9.0
201411040065,6.0
201411040067,6.0
201411040068,6.0
201411040071,6.0
201411040072,6.0
201411040075,5.0
201411040076,5.0
201411040077,5.0
201411040078,13.0
201411040079,6.0
201411040083,6.0
201411040084,13.0
201411040085,6.0
201411040086,6.0
201411040087,5.0
201411040088,10.0
201411050001,5.0
201411050002,6.0
201411050005,5.0
201411050006,6.0
201411050007,13.0
201411050008,6.0
201411050009,6.0
201411050010,6.0
201411050011,9.0
201411050012,10.0
201411050013,5.0
201411050015,13.0
201411050016,6.0
201411050017,5.0
201411050018,6.0
201411050021,8.0
201411050022,6.0
201411050023,13.0
201411050024,13.0
201411050028,6.0
201411050029,6.0
201411050030,6.0
201411050032,6.0
201411050033,6.0
201411050035,6.0
201411050036,6.0
201411050037,6.0
201411050038,6.0
201411050039,5.0
201411050040,6.0
201411050041,6.0
201411050042,6.0
201411050044,6.0
201411050047,5.0
201411050048,5.0
201411050054,6.0
201411050055,5.0
201411050056,6.0
201411050057,6.0
201411050058,8.0
201411050059,5.0
201411050060,5.0
201411050061,8.0
201411050062,5.0
201411050063,5.0
201411060001,6.0
201411060002,6.0
201411060003,6.0
201411060004,6.0
201411060005,6.0
201411060006,6.0
201411060007,5.0
201411060008,6.0
201411060009,6.0
201411060031,6.0
201411060033,5.0
201411060034,6.0
201411060035,6.0
201411060036,6.0
201411060038,6.0
201411060040,5.0
201411060042,6.0
201411060043,6.0
201411060045,5.0
201411060049,8.0
201411060050,13.0
201411060051,13.0
201411060052,13.0
201411060056,5.0
201411060057,5.0
201411060058,6.0
201411060060,5.0
201411060063,6.0
201411060066,6.0
201411060067,6.0
201411060071,6.0
201411060072,9.0
201411060073,6.0
201411070001,6.0
201411070002,6.0
201411070003,5.0
201411070004,13.0
201411070005,13.0
201411070006,6.0
201411070007,6.0
201411070008,6.0
201411070010,6.0
201411070011,6.0
201411070012,6.0
201411070013,6.0
201411070014,6.0
201411070016,6.0
201411070018,5.0
201411070019,6.0
201411070020,5.0
201411070021,13.0
201411070022,6.0
201411070024,6.0
201411070025,13.0
201411070026,5.0
201411070027,5.0
201411070028,5.0
201411070029,6.0
201411070032,5.0
201411070033,13.0
201411070036,6.0
201411070037,6.0
201411070038,6.0
201411070050,6.0
201411070051,6.0
201411070052,6.0
201411070053,6.0
201411070054,6.0
201411070055,6.0
201411080001,6.0
201411080002,13.0
201411080003,5.0
201411080005,6.0
201411080006,6.0
201411080007,6.0
201411080008,6.0
201411080009,6.0
201411080010,6.0
201411080011,6.0
201411080012,6.0
201411080013,6.0
201411080015,6.0
201411080016,13.0
201411080017,13.0
201411080018,6.0
201411080019,6.0
201411080023,13.0
201411080027,5.0
201411080028,5.0
201411080029,5.0
201411080033,5.0
201411080035,13.0
201411080038,5.0
201411080044,5.0
201411080045,13.0
201411080046,6.0
201411080047,6.0
201411080048,5.0
201411080067,6.0
201411080068,9.0
201411080070,6.0
201411080072,6.0
201411080076,6.0
201411080077,6.0
201411080078,13.0
201411090001,6.0
201411090002,6.0
201411090003,13.0
201411090004,6.0
201411090006,5.0
201411090008,6.0
201411090009,6.0
201411090018,5.0
201411090019,13.0
201411090020,13.0
201411090021,6.0
201411090022,6.0
201411090023,13.0
201411090024,6.0
201411090025,6.0
201411090026,13.0
201411090027,13.0
201411090028,13.0
201411090029,13.0
201411090030,13.0
201411090031,13.0
201411090032,5.0
201411090033,13.0
201411090034,6.0
201411090036,6.0
201411090037,13.0
201411090039,5.0
201411090068,6.0
201411090071,6.0
