eventid,attacktype_id
201004150009,4.0
201004150010,3.0
201004150011,3.0
201004150012,2.0
201004150013,3.0
201004150014,3.0
201004150015,1.0
201004150016,3.0
201004150017,3.0
201004150018,1.0
201004150019,7.0
201004150020,7.0
201004150021,3.0
201004160001,3.0
201004160003,1.0
201004160004,6.0
201004170001,3.0
201004170002,6.0
201004170003,1.0
201004170004,2.0
201004170005,2.0
201004170006,3.0
201004170007,3.0
201004170008,3.0
201004170009,3.0
201004170010,3.0
201004180001,3.0
201004180003,6.0
201004180004,3.0
201004180005,3.0
201004180006,1.0
201004180007,3.0
201004180008,3.0
201004180009,2.0
201004190002,3.0
201004190003,1.0
201004190004,3.0
201004190005,3.0
201004190006,6.0
201004190007,3.0
201004190008,3.0
201004190009,6.0
201004190010,2.0
201004190011,3.0
201004190012,3.0
201004190015,2.0
201004190016,3.0
201004190018,7.0
201004200001,8.0
201004200002,7.0
201004200009,9.0
201004200012,2.0
201004200014,2.0
201004200015,3.0
201004200017,6.0
201004200018,1.0
201004200020,3.0
201004200021,6.0
201004200022,3.0
201004200023,1.0
201004200024,3.0
201004200025,2.0
201004200026,3.0
201004200027,3.0
201004210001,2.0
201004210003,6.0
201004210006,3.0
201004210007,6.0
201004210008,2.0
201004210009,2.0
201004210010,8.0
201004220001,3.0
201004220003,6.0
201004220004,3.0
201004220005,7.0
201004220006,3.0
201004220007,3.0
201004220008,3.0
201004220009,3.0
201004220010,2.0
201004220011,3.0
201004220012,3.0
201004220013,2.0
201004220014,2.0
201004220015,3.0
201004220017,1.0
201004230001,3.0
201004230002,3.0
201004230003,3.0
201004230004,3.0
201004230005,3.0
201004230006,3.0
201004230007,3.0
201004230008,3.0
201004230009,3.0
201004230010,3.0
201004230011,3.0
201004230012,2.0
201004230014,2.0
201004230017,3.0
201004230018,3.0
201004240001,6.0
201004240002,3.0
201004240003,9.0
201004240004,3.0
201004240005,7.0
201004240006,3.0
201004240007,3.0
201004240008,6.0
201004240010,3.0
201004240011,3.0
201004240013,2.0
201004240014,3.0
201004240015,3.0
201004250001,1.0
201004250002,3.0
201004250003,3.0
201004250005,3.0
201004250007,3.0
201004250010,7.0
201004250011,3.0
201004250013,3.0
201004250014,1.0
201004260001,1.0
201004260002,3.0
201004260004,6.0
201004260006,2.0
201004260007,1.0
201004260009,3.0
201004260010,3.0
201004260011,3.0
201004260012,3.0
201004270001,3.0
201004270002,1.0
201004270003,2.0
201004270005,3.0
201004270006,3.0
201004270007,3.0
201004270009,3.0
201004270010,3.0
201004270011,3.0
201004270012,3.0
201004280002,3.0
201004280003,3.0
201004280004,2.0
201004280005,6.0
201004280006,3.0
201004280007,3.0
201004280009,3.0
201004290001,3.0
201004290002,3.0
201004290003,3.0
201004290004,7.0
201004290005,3.0
201004290006,3.0
201004290007,3.0
201004290008,3.0
201004290009,3.0
201004290010,3.0
201004290013,3.0
201004300001,3.0
201004300002,2.0
201004300003,2.0
201004300004,1.0
201004300006,7.0
201004300007,3.0
201004300008,3.0
201004300009,3.0
201005010001,3.0
201005010002,3.0
201005010003,3.0
201005010006,6.0
201005010007,3.0
201005010008,6.0
201005010009,1.0
201005010010,3.0
201005010011,3.0
201005010012,3.0
201005020002,3.0
201005020004,2.0
201005020005,2.0
201005020006,3.0
201005020007,2.0
201005020008,9.0
201005020010,3.0
201005020012,3.0
201005020013,9.0
201005020014,3.0
201005020015,3.0
201005020016,2.0
201005020018,3.0
201005020019,3.0
201005030001,3.0
201005030002,3.0
201005030004,2.0
201005030011,3.0
201005030012,6.0
201005030013,2.0
201005030014,7.0
201005030018,2.0
201005030021,2.0
201005030022,2.0
201005040001,2.0
201005040002,2.0
201005040003,2.0
201005040004,6.0
201005040005,1.0
201005040006,6.0
201005040008,8.0
201005040009,1.0
201005040011,7.0
201005040012,3.0
201005040013,7.0
201005040014,6.0
201005040016,2.0
201005040017,3.0
201005040019,3.0
201005040020,3.0
201005040021,3.0
201005050001,3.0
201005050002,1.0
201005050003,2.0
201005050007,3.0
201005050009,3.0
201005050010,2.0
201005050011,6.0
201005050013,2.0
201005060001,2.0
201005060002,3.0
201005060003,7.0
201005060004,3.0
201005060005,3.0
201005060008,2.0
201005060010,4.0
201005060011,3.0
201005060012,3.0
201005060014,3.0
201005070001,3.0
201005070002,1.0
201005070003,3.0
201005070004,2.0
201005070005,3.0
201005070008,2.0
201005070015,7.0
201005070016,2.0
201005070017,2.0
201005070018,2.0
201005070019,2.0
201005070020,2.0
201005080001,3.0
201005080002,3.0
201005080003,3.0
201005080004,3.0
201005080005,3.0
201005080007,7.0
201005080008,3.0
201005080009,3.0
201005080010,3.0
201005080011,2.0
201005080012,3.0
201005080013,2.0
201005080014,2.0
201005080016,9.0
201005080017,1.0
201005080019,3.0
201005080020,3.0
201005080021,2.0
201005090001,3.0
201005090002,3.0
201005090003,3.0
201005090004,3.0
201005090005,1.0
201005090008,8.0
201005090012,2.0
201005090013,1.0
201005090014,3.0
201005090015,7.0
201005090016,3.0
201005090017,3.0
201005100001,2.0
201005100002,3.0
201005100003,3.0
201005100006,2.0
201005100008,3.0
201005100011,3.0
201005100013,3.0
201005100015,2.0
201005100016,3.0
201005100017,1.0
201005100018,2.0
201005100019,2.0
201005100022,1.0
201005100023,3.0
201005100028,6.0
201005100029,3.0
201005100030,3.0
201005100031,3.0
201005100035,3.0
201005100036,3.0
201005100037,3.0
201005100038,1.0
201005100040,3.0
201005100041,3.0
201005100042,3.0
201005110001,3.0
201005110003,9.0
201005110004,3.0
201005110005,3.0
201005110007,8.0
201005110008,2.0
201005110009,7.0
201005110010,7.0
201005110011,7.0
201005110012,7.0
201005110013,7.0
201005110014,2.0
201005110015,3.0
201005110016,3.0
201005110017,3.0
201005110018,3.0
201005120001,2.0
201005120002,7.0
201005120003,7.0
201005120004,6.0
201005120005,2.0
201005120006,3.0
201005120007,3.0
201005120008,3.0
201005120009,3.0
201005120010,3.0
201005120011,3.0
201005120012,3.0
201005120013,2.0
201005120014,2.0
201005120016,3.0
201005120017,2.0
201005120018,3.0
201005120019,3.0
201005120020,3.0
201005120021,6.0
201005130001,3.0
201005130002,3.0
201005130003,3.0
201005130004,3.0
201005130006,3.0
201005130007,2.0
201005130008,3.0
201005130009,2.0
201005130011,9.0
201005130013,2.0
201005130015,3.0
201005130017,2.0
201005130018,6.0
201005130019,1.0
201005130020,2.0
201005130022,7.0
201005130023,7.0
201005130024,2.0
201005130025,3.0
201005130026,3.0
201005140003,7.0
201005140005,7.0
201005140006,3.0
201005140007,3.0
201005140008,2.0
201005140009,1.0
201005140010,3.0
201005140012,7.0
201005140013,9.0
201005140015,3.0
201005140016,3.0
201005140017,3.0
201005140018,3.0
201005140019,2.0
201005140020,3.0
201005140021,1.0
201005150003,3.0
201005150007,3.0
201005150008,3.0
201005150011,9.0
201005150012,2.0
201005150013,2.0
201005150014,2.0
201005150016,6.0
201005150017,6.0
201005150018,3.0
201005150020,6.0
201005150021,6.0
201005150022,6.0
201005150023,6.0
201005150024,3.0
201005150025,7.0
201005150026,7.0
201005150027,7.0
201005150028,7.0
201005150029,3.0
201005160001,3.0
201005160002,2.0
201005160003,2.0
201005160004,2.0
201005160007,2.0
201005160008,3.0
201005160009,2.0
201005160010,3.0
201005160011,3.0
201005160012,6.0
201005160013,3.0
201005160014,7.0
201005160015,3.0
201005160016,3.0
201005160019,3.0
201005170001,2.0
201005170002,2.0
201005170003,2.0
201005170005,2.0
201005170006,3.0
201005170007,6.0
201005170008,1.0
201005170010,3.0
201005170011,9.0
201005170012,2.0
201005170014,2.0
201005170015,7.0
201005170016,3.0
201005170017,3.0
201005180002,2.0
201005180004,3.0
201005180005,1.0
201005180006,2.0
201005180007,3.0
201005180008,3.0
201005180009,3.0
201005180010,3.0
201005180011,2.0
201005180013,1.0
201005180014,2.0
201005180015,3.0
201005180016,3.0
201005180017,6.0
201005180019,1.0
201005180020,3.0
201005190001,3.0
201005190002,1.0
201005190003,2.0
201005190006,3.0
201005190007,1.0
201005190008,3.0
201005190009,3.0
201005190010,6.0
201005190011,3.0
201005190012,3.0
201005190013,2.0
201005190014,3.0
201005190015,7.0
201005190017,7.0
201005190018,7.0
201005190019,7.0
201005190020,7.0
201005190021,7.0
201005190022,7.0
201005190023,7.0
201005190024,7.0
201005190025,7.0
201005190026,7.0
201005190027,7.0
201005190028,3.0
201005190029,3.0
201005190043,7.0
201005190044,7.0
201005190045,7.0
201005190046,7.0
201005190048,7.0
201005190051,2.0
201005190052,2.0
201005200002,7.0
201005200004,3.0
201005200006,3.0
201005200007,3.0
201005200008,1.0
201005200012,3.0
201005200013,9.0
201005200014,9.0
201005200015,3.0
201005200016,3.0
201005200017,3.0
201005200018,3.0
201005200019,3.0
201005200022,2.0
201005200023,2.0
201005200029,3.0
201005200030,3.0
201005200031,3.0
201005200033,1.0
201005210001,3.0
201005210002,3.0
201005210007,3.0
201005210008,7.0
201005210009,9.0
201005210010,2.0
201005210011,3.0
201005210012,3.0
201005210013,3.0
201005210014,3.0
201005210015,3.0
201005210016,3.0
201005210017,3.0
201005210018,6.0
201005210019,3.0
201005220001,2.0
201005220002,9.0
201005220003,3.0
201005220004,2.0
201005220005,2.0
201005220006,3.0
201005220007,2.0
201005220008,2.0
201005220009,6.0
201005220010,2.0
201005220016,1.0
201005220017,3.0
201005220018,2.0
201005220020,2.0
201005220022,1.0
201005220025,1.0
201005230002,3.0
201005230003,3.0
201005230004,2.0
201005230005,6.0
201005230006,3.0
201005230007,3.0
201005230009,6.0
201005230010,6.0
201005230011,6.0
201005230015,6.0
201005230016,3.0
201005230019,2.0
201005240001,2.0
201005240002,3.0
201005240005,6.0
201005240006,9.0
201005240009,3.0
201005240012,6.0
201005240013,3.0
201005240014,3.0
201005240015,3.0
201005240017,2.0
201005250001,6.0
201005250003,3.0
201005250004,2.0
201005250005,3.0
201005250007,3.0
201005250008,3.0
201005250009,3.0
201005250010,3.0
201005250011,3.0
201005250012,3.0
201005250016,7.0
201005250019,2.0
201005250020,2.0
201005250021,3.0
201005250022,3.0
201005260001,2.0
201005260002,3.0
201005260003,3.0
201005260004,2.0
201005260005,2.0
201005260006,2.0
201005260007,2.0
201005260008,2.0
201005260009,6.0
201005260010,6.0
201005260011,3.0
201005260013,2.0
201005260014,3.0
201005270001,3.0
201005270002,3.0
201005270003,3.0
201005270004,3.0
201005270005,3.0
201005270006,3.0
201005270007,3.0
201005270008,3.0
201005270009,2.0
201005270011,3.0
201005270012,3.0
201005270015,2.0
201005270016,3.0
201005270017,2.0
201005270018,2.0
201005270019,3.0
201005270020,3.0
201005270021,3.0
201005270022,3.0
201005270023,3.0
201005270025,6.0
201005270026,3.0
201005270027,3.0
201005270028,3.0
201005270029,2.0
201005280001,5.0
201005280002,5.0
201005280003,5.0
201005280004,3.0
201005280005,9.0
201005280007,1.0
201005280008,3.0
201005290002,6.0
201005290003,3.0
201005290004,3.0
201005290006,3.0
201005290009,3.0
201005290010,3.0
201005290011,3.0
201005290012,3.0
201005290013,3.0
201005290015,2.0
201005300003,3.0
201005300006,3.0
201005300007,2.0
201005300011,9.0
201005300012,9.0
201005300013,3.0
201005310004,3.0
201005310008,2.0
201005310009,3.0
201005310010,1.0
201005310011,1.0
201005310012,3.0
201005310014,2.0
201005310015,2.0
201006010002,2.0
201006010006,2.0
201006010007,2.0
201006010008,6.0
201006010010,6.0
201006010011,3.0
201006010012,3.0
201006010013,3.0
201006010014,3.0
201006010015,7.0
201006010018,3.0
201006010019,7.0
201006010020,7.0
201006010021,7.0
201006010022,7.0
201006010025,7.0
201006020006,7.0
201006020007,3.0
201006020010,3.0
201006020011,3.0
201006020012,3.0
201006030001,3.0
201006030002,3.0
201006030003,3.0
201006030004,1.0
201006030005,3.0
201006030010,9.0
201006030011,6.0
201006030014,2.0
201006040003,7.0
201006040004,3.0
201006040008,1.0
201006040011,3.0
201006040012,3.0
201006040013,3.0
201006050001,3.0
201006050002,1.0
201006050003,3.0
201006050006,3.0
201006050009,6.0
201006050010,2.0
201006050011,3.0
201006050012,7.0
201006050013,3.0
201006050014,7.0
201006050016,2.0
201006060002,3.0
201006060005,6.0
201006060006,6.0
201006060007,3.0
201006060008,2.0
201006060009,3.0
201006060010,3.0
201006060011,1.0
201006060012,3.0
201006060013,6.0
201006070001,3.0
201006070002,3.0
201006070003,3.0
201006070004,3.0
201006070005,2.0
201006070006,3.0
201006070007,3.0
201006070008,3.0
201006070009,3.0
201006070011,1.0
201006070012,9.0
201006070013,3.0
201006070016,2.0
201006070031,3.0
201006080001,2.0
201006080003,3.0
201006080004,2.0
201006080005,2.0
201006080006,6.0
201006080008,2.0
201006080013,6.0
201006080014,2.0
201006080015,2.0
201006080016,3.0
201006080017,2.0
201006080018,2.0
201006080019,2.0
201006080020,1.0
201006080021,3.0
201006080022,1.0
201006080023,2.0
201006090001,3.0
201006090002,3.0
201006090003,3.0
201006090005,2.0
201006090006,3.0
201006090009,7.0
201006100001,2.0
201006100004,3.0
201006100005,2.0
201006100006,3.0
201006100008,3.0
201006100009,3.0
201006100010,3.0
201006100011,3.0
201006110001,3.0
201006110002,2.0
201006110003,2.0
201006110004,6.0
201006110005,8.0
201006110006,3.0
201006110007,6.0
201006110008,3.0
201006110009,2.0
201006110012,6.0
201006120002,3.0
201006120003,3.0
201006120005,3.0
201006120006,3.0
201006120009,3.0
201006120010,3.0
201006120011,3.0
201006120012,3.0
201006120013,3.0
201006120014,3.0
201006120015,3.0
201006120016,3.0
201006120017,3.0
201006120018,3.0
201006120019,3.0
201006120020,3.0
201006120021,3.0
201006120022,2.0
201006120023,3.0
201006120024,7.0
201006120026,1.0
201006120027,3.0
201006120028,1.0
201006120029,1.0
201006120031,3.0
201006120032,3.0
201006120033,3.0
201006120034,3.0
201006130001,2.0
201006130004,3.0
201006130005,3.0
201006130006,3.0
201006130007,8.0
201006130008,1.0
201006130009,7.0
201006130010,3.0
201006130011,2.0
201006130014,6.0
201006130015,6.0
201006130016,2.0
201006140002,3.0
201006140008,6.0
201006140009,2.0
201006140010,2.0
201006140011,7.0
201006140021,2.0
201006140022,3.0
201006140023,3.0
201006140025,3.0
201006140027,2.0
201006140028,3.0
201006140029,3.0
201006140030,2.0
201006140031,9.0
201006150002,1.0
201006150004,6.0
201006150006,2.0
201006150007,3.0
201006150008,2.0
201006150010,2.0
201006150014,2.0
201006160003,2.0
201006160007,3.0
201006160011,6.0
201006160012,1.0
201006160014,6.0
201006160016,2.0
201006160017,6.0
201006160021,3.0
201006160022,3.0
201006160023,3.0
201006160024,3.0
201006160026,3.0
201006170001,1.0
201006170002,3.0
201006170003,3.0
201006170004,3.0
201006170005,3.0
201006170006,3.0
201006170009,2.0
201006170011,7.0
201006170012,2.0
201006170013,3.0
201006170018,3.0
201006170020,6.0
201006180001,7.0
201006180003,2.0
201006180004,3.0
201006180005,3.0
201006180007,3.0
201006180008,1.0
201006180011,3.0
201006180012,3.0
201006180013,3.0
201006180014,3.0
201006180015,3.0
201006180016,2.0
201006190001,3.0
201006190002,3.0
201006190003,3.0
201006190004,3.0
201006190005,3.0
201006190006,3.0
201006190007,3.0
201006190009,2.0
201006190010,3.0
201006190011,3.0
201006190013,9.0
201006190014,2.0
201006190015,2.0
201006190016,3.0
201006190017,2.0
201006190018,2.0
201006190019,3.0
201006200004,2.0
201006200007,2.0
201006200010,2.0
201006200011,3.0
201006200012,3.0
201006200013,3.0
201006200014,7.0
201006200015,2.0
201006200016,3.0
201006200018,3.0
201006200019,3.0
201006210002,3.0
201006210003,3.0
201006210004,9.0
201006210005,3.0
201006210006,3.0
201006210007,3.0
201006210008,3.0
201006210011,1.0
201006220012,3.0
201006220015,3.0
201006220016,1.0
201006220017,3.0
201006220018,2.0
201006220019,3.0
201006220020,1.0
201006220022,9.0
201006220024,3.0
201006220025,1.0
201006220026,1.0
201006220027,3.0
201006220028,1.0
201006220029,1.0
201006220030,3.0
201006220031,3.0
201006230001,3.0
201006230002,3.0
201006230003,6.0
201006230004,3.0
201006230005,3.0
201006230006,3.0
201006230008,2.0
201006230009,2.0
201006230012,3.0
201006230013,3.0
201006230014,3.0
201006230016,2.0
201006230017,7.0
201006230019,3.0
201006240001,3.0
201006240002,6.0
201006240003,9.0
201006240004,6.0
201006240005,6.0
201006240008,3.0
201006240011,7.0
201006240012,7.0
201006240013,3.0
201006240015,3.0
201006240016,1.0
201006240017,3.0
201006240018,1.0
201006240019,2.0
201006240020,3.0
201006250001,6.0
201006250002,1.0
201006250003,2.0
201006250004,3.0
201006250005,3.0
201006250006,3.0
201006250011,7.0
201006250012,3.0
201006250013,7.0
201006250014,3.0
201006260001,3.0
201006260007,7.0
201006260008,7.0
201006260009,3.0
201006260010,3.0
201006260011,3.0
201006260012,2.0
201006260013,1.0
201006260017,3.0
201006260018,3.0
201006260019,3.0
201006260020,3.0
201006260021,2.0
201006260022,1.0
201006260024,3.0
201006270001,3.0
201006270002,3.0
201006270004,3.0
201006270005,3.0
201006270006,3.0
201006270007,3.0
201006270008,3.0
201006270009,3.0
201006270010,3.0
201006270012,2.0
201006270013,2.0
201006270016,3.0
201006270017,2.0
201006270018,2.0
201006270020,2.0
201006270021,2.0
201006270023,2.0
201006270024,2.0
201006270025,6.0
201006270026,3.0
201006280001,3.0
201006280002,2.0
201006280004,2.0
201006280005,3.0
201006280007,3.0
201006280011,2.0
201006280014,7.0
201006280015,7.0
201006280016,2.0
201006280017,2.0
201006280018,3.0
201006280019,3.0
201006280020,3.0
201006280021,3.0
201006280022,3.0
201006280023,3.0
201006290001,3.0
201006290002,1.0
201006290003,3.0
201006290005,3.0
201006290007,1.0
201006290008,3.0
201006290009,3.0
201006290010,3.0
201006290012,6.0
201006290013,2.0
201006300001,6.0
201006300002,6.0
201006300003,3.0
201006300004,9.0
201006300005,2.0
201006300007,3.0
201006300009,2.0
201006300010,3.0
201006300011,3.0
201006300013,3.0
201006300014,7.0
201006300015,2.0
201006300016,3.0
201006300017,3.0
201006300018,3.0
201006300020,3.0
201007010001,2.0
201007010002,3.0
201007010003,2.0
201007010004,3.0
201007010005,3.0
201007010006,3.0
201007010007,1.0
201007010009,3.0
201007010010,3.0
201007010011,3.0
201007010013,2.0
201007010014,2.0
201007010015,3.0
201007010016,3.0
201007010017,3.0
201007010018,3.0
201007010021,3.0
201007010023,3.0
201007010024,2.0
201007010025,2.0
201007020003,1.0
201007020004,6.0
201007020005,2.0
201007020006,1.0
201007020007,1.0
201007020008,3.0
201007020009,3.0
201007020010,3.0
201007020011,3.0
201007030001,3.0
201007030002,3.0
201007030003,2.0
201007030004,3.0
201007030006,2.0
201007030008,3.0
201007030009,6.0
201007040001,3.0
201007040002,2.0
201007040003,3.0
201007040004,3.0
201007040005,6.0
201007040006,2.0
201007040007,3.0
201007040008,3.0
201007040010,3.0
201007040011,3.0
201007040012,3.0
201007040013,3.0
201007040014,2.0
201007050001,2.0
201007050002,2.0
201007050003,3.0
201007050004,3.0
201007050005,2.0
201007050006,1.0
201007050007,3.0
201007050008,7.0
201007050009,3.0
201007050013,3.0
201007060001,3.0
201007060002,3.0
201007060003,3.0
201007060004,3.0
201007060005,3.0
201007060006,2.0
201007060007,3.0
201007060008,3.0
201007060009,2.0
201007060010,1.0
201007060011,4.0
201007060012,4.0
201007070001,3.0
201007070002,3.0
201007070003,3.0
201007070004,3.0
201007070005,3.0
201007070006,3.0
201007070007,3.0
201007070008,3.0
201007070009,3.0
201007070010,3.0
201007070011,3.0
201007070012,3.0
201007070013,3.0
201007070014,3.0
201007070015,6.0
201007070016,6.0
201007070017,7.0
201007070018,6.0
201007070020,6.0
201007070021,3.0
201007070022,3.0
201007070023,3.0
201007070025,3.0
201007070026,3.0
201007080001,2.0
201007080002,2.0
201007080004,3.0
201007080005,6.0
201007080006,3.0
201007080007,2.0
201007080008,1.0
201007080009,3.0
201007080010,3.0
201007080011,1.0
201007080012,3.0
201007080013,3.0
201007080014,3.0
201007080015,3.0
201007080016,2.0
201007080017,3.0
201007080018,3.0
201007080019,3.0
201007080020,3.0
201007080021,3.0
201007080022,3.0
201007080023,3.0
201007080024,2.0
201007080025,3.0
201007090001,3.0
201007090002,2.0
201007090003,6.0
201007090004,2.0
201007090005,3.0
201007090006,6.0
201007100001,3.0
201007100002,3.0
201007100003,2.0
201007100004,2.0
201007100005,3.0
201007100006,7.0
201007100007,6.0
201007100008,2.0
201007100010,2.0
201007100011,3.0
201007100012,3.0
201007100013,2.0
201007100014,1.0
201007100015,3.0
201007110001,3.0
201007110002,2.0
201007110003,1.0
201007110004,3.0
201007110006,3.0
201007110007,3.0
201007110008,3.0
201007110009,1.0
201007110011,3.0
201007110012,7.0
201007110013,7.0
201007110014,7.0
201007110015,3.0
201007110016,3.0
201007110017,3.0
201007110020,2.0
201007110021,3.0
201007110023,3.0
201007110024,1.0
201007110025,1.0
201007110026,1.0
201007110027,1.0
201007110028,3.0
201007110029,9.0
201007120001,3.0
201007120003,6.0
201007120005,3.0
201007120006,3.0
201007120007,3.0
201007120008,3.0
201007120009,3.0
201007120010,7.0
201007120011,1.0
201007120012,8.0
201007120013,3.0
201007120015,3.0
201007120016,7.0
201007120017,3.0
201007120018,3.0
201007120019,2.0
201007130001,3.0
201007130005,2.0
201007130006,6.0
201007130007,6.0
201007130008,2.0
201007130009,2.0
201007130010,2.0
201007130011,2.0
201007130012,2.0
201007130013,2.0
201007130015,9.0
201007130016,3.0
201007130017,6.0
201007130018,3.0
201007140001,3.0
201007140002,2.0
201007140003,3.0
201007140005,2.0
201007140006,3.0
201007140007,3.0
201007140008,2.0
201007140009,2.0
201007140010,1.0
201007140012,1.0
201007140013,2.0
201007140014,3.0
201007140015,3.0
201007140018,1.0
201007140020,2.0
201007140021,3.0
201007140022,3.0
201007150001,3.0
201007150002,1.0
201007150003,3.0
201007150004,3.0
201007150005,3.0
201007150006,3.0
201007150007,3.0
201007150008,3.0
201007150009,2.0
201007150010,2.0
201007150011,9.0
201007150012,6.0
201007150013,3.0
201007150014,3.0
201007150016,3.0
201007150017,3.0
201007150018,2.0
201007160001,3.0
201007160002,6.0
201007160003,1.0
201007160004,2.0
201007160005,3.0
201007160006,3.0
201007160007,3.0
201007160008,3.0
201007160010,3.0
201007160012,3.0
201007160013,3.0
201007160014,2.0
201007170001,3.0
201007170002,2.0
201007170003,3.0
201007170004,2.0
201007170005,3.0
201007170006,2.0
201007170007,3.0
201007170009,2.0
201007170010,1.0
201007170011,3.0
201007170012,3.0
201007170013,3.0
201007180001,2.0
201007180002,2.0
201007180003,2.0
201007180004,3.0
201007180005,3.0
201007180006,3.0
201007180007,3.0
201007180008,7.0
201007180009,3.0
201007180010,3.0
201007180011,1.0
201007180012,3.0
201007180013,3.0
201007180014,3.0
201007180015,3.0
201007180016,6.0
201007190001,1.0
201007190004,1.0
201007190005,2.0
201007190006,3.0
201007190007,2.0
201007190008,1.0
201007190009,3.0
201007190011,3.0
201007190012,3.0
201007190013,6.0
201007190014,7.0
201007190015,3.0
201007200002,3.0
201007200003,3.0
201007200004,2.0
201007200005,2.0
201007200006,6.0
201007200007,3.0
201007200008,1.0
201007200009,3.0
201007200010,3.0
201007200011,3.0
201007200012,3.0
201007200013,3.0
201007200014,3.0
201007200015,2.0
201007210001,3.0
201007210002,2.0
201007210003,2.0
201007210004,3.0
201007210005,3.0
201007210006,3.0
201007210007,1.0
201007210008,3.0
201007210010,3.0
201007210011,3.0
201007210012,3.0
201007210013,6.0
201007210015,2.0
201007220001,2.0
201007220002,2.0
201007220003,2.0
201007220004,6.0
201007220005,1.0
201007220006,2.0
201007220007,3.0
201007220009,3.0
201007220011,6.0
201007220013,6.0
201007230001,1.0
201007230003,3.0
201007230004,3.0
201007230006,3.0
201007230007,4.0
201007230008,2.0
201007230009,6.0
201007230010,9.0
201007230011,1.0
201007230012,3.0
201007230013,3.0
201007230014,3.0
201007230015,7.0
201007230016,2.0
201007240001,2.0
201007240002,3.0
201007240003,9.0
201007240004,3.0
201007240005,9.0
201007240006,1.0
201007240007,2.0
201007240008,3.0
201007240009,2.0
201007250001,3.0
201007250002,3.0
201007250003,3.0
201007250004,3.0
201007250005,6.0
201007250006,2.0
201007250008,2.0
201007250009,2.0
201007250010,3.0
201007250011,2.0
201007250012,3.0
201007250013,3.0
201007250015,7.0
201007260001,6.0
201007260002,3.0
201007260003,2.0
201007260005,1.0
201007260006,2.0
201007260007,2.0
201007260010,9.0
201007260012,3.0
201007260013,3.0
201007260014,2.0
201007260015,4.0
201007270001,1.0
201007270002,2.0
201007270003,3.0
201007270004,3.0
201007270005,6.0
201007270008,3.0
201007270009,3.0
201007270010,3.0
201007270011,3.0
201007270012,1.0
201007270013,7.0
201007280001,2.0
201007280002,2.0
201007280003,1.0
201007280004,3.0
201007280005,1.0
201007280006,3.0
201007280007,3.0
201007280008,2.0
201007280009,3.0
201007290001,3.0
201007290002,4.0
201007290003,2.0
201007290004,1.0
201007290005,3.0
201007290006,3.0
201007290007,3.0
201007290008,7.0
201007290009,2.0
201007290011,3.0
201007290012,7.0
201007290013,2.0
201007300001,3.0
201007300002,2.0
201007300003,6.0
201007300005,3.0
201007300007,3.0
201007300008,3.0
201007300009,3.0
201007300010,3.0
201007310001,6.0
201007310002,3.0
201007310004,3.0
201007310005,2.0
201007310006,6.0
201007310009,2.0
201007310010,2.0
201007310011,2.0
201007310012,7.0
201008010001,3.0
201008010002,3.0
201008010003,2.0
201008010004,3.0
201008010007,3.0
201008010008,6.0
201008020001,2.0
201008020002,3.0
201008020003,1.0
201008020004,6.0
201008020005,2.0
201008020006,1.0
201008020007,2.0
201008020008,3.0
201008020009,3.0
201008020010,2.0
201008020011,2.0
201008020012,3.0
201008020013,3.0
201008020014,9.0
201008020015,2.0
201008030001,3.0
201008030002,3.0
201008030003,3.0
201008030004,3.0
201008030005,3.0
201008030006,3.0
201008030007,3.0
201008030008,3.0
201008030009,3.0
201008030011,3.0
201008030012,3.0
201008030013,3.0
201008040002,9.0
201008040003,1.0
201008040004,6.0
201008040005,3.0
201008040006,6.0
201008040007,2.0
201008040008,7.0
201008040010,2.0
201008040011,1.0
201008040012,3.0
201008040013,3.0
201008040014,3.0
201008050001,3.0
201008050002,2.0
201008050003,2.0
201008050004,2.0
201008050005,3.0
201008050006,3.0
201008050007,3.0
201008050008,1.0
201008050009,1.0
201008050010,3.0
201008050011,3.0
201008050012,3.0
201008050013,3.0
201008050014,2.0
201008050016,3.0
201008050017,2.0
201008050018,3.0
201008050019,3.0
201008050020,2.0
201008060001,3.0
201008060002,2.0
201008060003,2.0
201008060004,3.0
201008060005,1.0
201008060006,2.0
201008060007,3.0
201008070002,1.0
201008070003,3.0
201008070004,3.0
201008070005,2.0
201008070006,3.0
201008070007,3.0
201008070008,3.0
201008070009,2.0
201008070010,3.0
201008070011,3.0
201008070012,3.0
201008070014,3.0
201008070015,2.0
201008070017,3.0
201008070018,3.0
201008070019,2.0
201008070021,3.0
201008070022,2.0
201008080001,2.0
201008080002,1.0
201008080003,3.0
201008080004,6.0
201008080005,6.0
201008080007,6.0
201008080008,3.0
201008080010,1.0
201008080011,3.0
201008080012,7.0
201008080013,7.0
201008080014,7.0
201008080015,7.0
201008080016,3.0
201008080017,3.0
201008080018,2.0
201008080019,3.0
201008080020,3.0
201008080021,3.0
201008080022,3.0
201008080023,3.0
201008080024,3.0
201008080025,1.0
201008090001,3.0
201008090002,1.0
201008090004,1.0
201008090005,3.0
201008090007,9.0
201008090008,3.0
201008090009,3.0
201008090010,2.0
201008090011,2.0
201008090012,3.0
201008100001,3.0
201008100002,2.0
201008100003,3.0
201008100006,3.0
201008100007,3.0
201008100008,3.0
201008100009,6.0
201008100010,1.0
201008100011,3.0
201008100012,3.0
201008100013,3.0
201008100014,3.0
201008100015,3.0
201008110001,2.0
